NUMERO AGENCIA,RAZON SOCIAL,ESTADO1,TELEFONO,EJECUTIVO,CIUDAD,MUNICIPIO,PROVINCIA,LONGITUD,LATITUD,CALLE,SECTOR,Com.Aplicada,Com.Faltante,Descuento_ISR
176846,COL TELMA 24 DE ABRIL,A,0000000000,RD.MGarciaJavier,SANTO DOMINGO,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
176847,COL AMELIA CSQ,A,0000000000,RD.MGarciaJavier,PEND,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
176848,COL ESPINO CSQ,A,0000000000,RD.MGarciaJavier,PEND,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
176849,KELVIN VILLA MELLA CSQ,A,0000000000,RD.MGarciaJavier,PEND,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
176850,COL NELSON VILLA MELLA,A,0000000000,RD.MGarciaJavier,PEND,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
176851,COL FRANCIS LOS MINA CSQ,A,0000000000,RD.MGarciaJavier,PEND,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
176852,COL KEILA 3 AGRICOLA CSQ,A,0000000000,RD.MGarciaJavier,PEND,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
176853,COL KING KOMG,A,0000000000,RD.MGarciaJavier,PEND,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
176854,COL DE LOS SANTO CSQ,A,0000000000,RD.MGarciaJavier,PEND,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
176855,CAFETERIA LUNA 27,A,0000000000,RD.MGarciaJavier,PEND,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
176856,COL GUERRERO CSQ,A,0000000000,RD.MGarciaJavier,PEND,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
176857,RAYUAL FUNDACION,A,0000000000,RD.MGarciaJavier,PEND,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
176858,NUEVA YORK CHIQUITO 1,A,0000000000,RD.MGarciaJavier,PEND,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
176859,COL LEO,A,0000000000,RD.MGarciaJavier,PEND,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
176860,COL AIBAR 2,A,0000000000,RD.MGarciaJavier,PEND,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
176863,SURTIDORA OFED,A,0000000000,RD.Almonte,PEND,N/A,Santiago,,,N/A,N/A,8.11,5.89,10
176864,COLMADO LA UNION,A,0000000000,RD.Almonte,PEND,N/A,Santiago,,,N/A,N/A,8.11,5.89,10
176865,MINIMARKET EL BOMBA,A,0000000000,RD.Almonte,PEND,N/A,Santiago,,,N/A,N/A,8.11,5.89,10
176867,COLMADO LA MUÑECA,A,0000000000,RD.Almonte,PEND,N/A,Santiago,,,N/A,N/A,8.11,5.89,10
176868,MINIMARKET BRAVO,A,0000000000,RD.Almonte,PEND,N/A,Santiago,,,N/A,N/A,8.11,5.89,10
176869,MINIMARKET NORKELIS,A,0000000000,RD.Almonte.DPolanco,PEND,N/A,Santiago,,,N/A,N/A,8.11,5.89,10
176870,FOOD MARKET,A,0000000000,RD.Almonte,PEND,N/A,Santiago,,,N/A,N/A,8.11,5.89,10
176873,COLAMDO POLIVIO 1,A,0000000000,RD.LDecenaM,VILLA HERMOSA (LA ROMANA),N/A,La Romana,,,N/A,N/A,8.11,5.89,10
176874,MINIMARKET DE LOS SANTOS,A,0000000000,RD.LDecenaM,PEND,N/A,La Romana,,,N/A,N/A,8.11,5.89,10
176877,COLMADO NELSON JARISMEL,A,0000000000,RD.DRosarioR,ENSANCHE ISABELITA (SNTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176878,COL. LOPEZ,A,0000000000,RD.DRosarioR,VILLA DUARTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176881,COL. SANTANA,A,0000000000,RD.DRosarioR,LOS MAMEYES,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176882,COLMADO JAIRO,A,0000000000,RD.DRosarioR,ENSANCHE ISABELITA (SNTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176883,COL LA VEGA,A,0000000000,RD.NMedina,EL VALIENTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176884,COL AMELIA,A,0000000000,RD.NMedina,VALIENTES BOCA CHICA,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176885,FARM SALEN,A,0000000000,RD.NMedina,EL VALIENTE (SANTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176886,TIENDA VERONICA,A,0000000000,RD.NMedina,EL VALIENTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176887,COL KAREN,A,0000000000,RD.NMedina,EL VALIENTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176888,FARM TEJADA,A,0000000000,RD.NMedina,EL VALIENTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176889,TIENDA ARTURO,A,0000000000,RD.NMedina,EL VALIENTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176890,COL FLORENTINA,A,0000000000,RD.NMedina,EL VALIENTE (SANTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176891,FARM YOANNA,A,0000000000,RD.NMedina,EL VALIENTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176892,COL LEONARDINA 2,A,0000000000,RD.NMedina,EL VALIENTE (SANTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176893,COL LOS HIJOS DEL REY,A,0000000000,RD.NMedina,BOCA CHICA,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176894,COL. ERICK,A,0000000000,RD.NMedina,EL VALIENTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176896,COL EL PROGRESO 1,A,0000000000,RD.NMedina,EL VALIENTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176897,COL EL PROGRESO ESTELA,A,0000000000,RD.NMedina,EL VALIENTE (SANTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176898,COL ESTELA P,A,0000000000,RD.NMedina,EL VALIENTE (SANTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176899,CAF ESTUDIANTE,A,0000000000,RD.NMedina,BOCA CHICA,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176900,COL NAPA #1,A,0000000000,RD.NMedina,EL VALIENTE (SANTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176901,COL NAPA #2,A,0000000000,RD.NMedina,EL VALIENTE (SANTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176902,COL ANGEL,A,0000000000,RD.NMedina,EL VALIENTE (SANTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176903,SADIEL,A,0000000000,RD.JHenriquez,BRISA DEL ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176904,COLMADO LA MATICA,A,0000000000,RD.JHenriquez,BRISA DEL ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176905,COL AURORA,A,0000000000,RD.JHenriquez,BRISAS DEL ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176906,BODEGA NAPO,A,0000000000,RD.JHenriquez,BRISAS DEL ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176907,DELI MARKET RUBIO I,A,0000000000,RD.JHenriquez,BRISAS DEL ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176908,BANCA AWILDA I,A,0000000000,RD.JHenriquez,BRISAS DEL ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176909,CAFETERIA ANA,A,0000000000,RD.JHenriquez,BRISAS DEL ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176910,BODEGA EL MELLO,A,0000000000,RD.JHenriquez,BRISAS DEL ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176914,COL BARBARA,A,0000000000,RD.NCepeda,"COL. MANUEL UBALDO GOMEZ,ESQ. MANUELA DIEZ",N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176915,COL TRONCOSO (WALDO),A,0000000000,RD.NCepeda,VILLA CONSUELO,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176917,COL SOTO(FERMIN),A,0000000000,RD.NCepeda,VILLA CONSUELO,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176918,BANCA DAVIRID,A,0000000000,RD.WCaraballo,VISTA CATALINA,N/A,La Romana,,,N/A,N/A,8.11,5.89,10
176919," REPARACION",A,0000000000,RD.WCaraballo,VISTA CATALINA,N/A,La Romana,,,N/A,N/A,8.11,5.89,10
176920,COLMADO CHARLOT LENTO (2),A,0000000000,RD.WCaraballo,VISTA CATALINA,N/A,La Romana,,,N/A,N/A,8.11,5.89,10
176921,COLMADO ECONOMICO,A,0000000000,RD.WCaraballo,VISTA CATALINA,N/A,La Romana,,,N/A,N/A,8.11,5.89,10
176922,COLMADO MARTINEZ (KIKO),A,0000000000,RD.WCaraballo,VISTA CATALINA,N/A,La Romana,,,N/A,N/A,8.11,5.89,10
176923,COLMADO LA CUMBRE (#2),A,0000000000,RD.WCaraballo,VISTA CATALINA,N/A,La Romana,,,N/A,N/A,8.11,5.89,10
176924,COLMADO PENIER,A,0000000000,RD.WCaraballo,VISTA CATALINA,N/A,La Romana,,,N/A,N/A,8.11,5.89,10
176925,COLMADO DIOS ES AMOR 3,A,0000000000,RD.ASAbreu,PEND,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
176926,BANCA TRENTA (RENE),A,0000000000,RD.WCaraballo,VISTA CATALINA,N/A,La Romana,,,N/A,N/A,8.11,5.89,10
176927,MINI MARKET ARIEL #(2),A,0000000000,RD.WCaraballo,VISTA CATALINA,N/A,La Romana,,,N/A,N/A,8.11,5.89,10
176928,BANCA CUYA(RENE),A,0000000000,RD.WCaraballo,VISTA CATALINA,N/A,La Romana,,,N/A,N/A,8.11,5.89,10
176929,COLMADO LA ESPRANZA LA MONEDA,A,0000000000,RD.AMorillo,BRISAS DEL ESTE (SANTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176930,COLMADO CAFETERIA EMELY NANO,A,0000000000,RD.AMorillo,BRISAS DEL ESTE (SANTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176931,ADONIS ROSARIO M4,A,0000000000,RD.AMorillo,BRISAS DEL ESTE (SANTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176932,COLMADO LA BENDICION SAN LUIS,A,0000000000,RD.AMorillo,BRISAS DEL ESTE (SANTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176933,SUPER BODEGA ALEXANDER,A,0000000000,RD.AMorillo,BRISAS DEL ESTE (SANTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176934,"COL. TEJEDA ",A,0000000000,RD.DBAzil,ENSANCHE ESPAILLAT (SANTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176935,BODEGA LICOR STORE SOTO,A,0000000000,RD.DBAzil,ENSANCHE ESPAILLAT (SANTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176936,COL MI ESPERANZA,A,0000000000,RD.DBAzil,ENSANCHE ESPAILLAT (SANTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176937,COL. LAS FLORES,A,0000000000,RD.DBAzil,ENSANCHE ESPAILLAT (SANTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176938,COLMADO LA 5 ESQUINA,A,0000000000,RD.AMorillo,BRISAS DEL ESTE (SANTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176940,COLMADO NOVA,A,0000000000,RD.ASAbreu,MARIA AUXILIADORA D.N,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
176942,CASA DESENA,A,0000000000,RD.ASAbreu,ANDRES BOCA CHICA,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176944,COLMADO EL MORRO III,A,0000000000,RD.CMAlejo,HERRERA (SANTO DOMINGO OESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176947,"NOLBY ",A,0000000000,RD.LColmenarez.BancasHarold,SANTO DOMINGO,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176949,COLMADO GPS,A,0000000000,RD.Elico.RecargaSolutions,ENSANCHE QUISQUEYA (SANTO DOMINGO),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
176950,COLMADO OASIS,A,0000000000,RD.Elico.RMurray,ENSANCHE QUISQUEYA (SANTO DOMINGO),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
176951,ELICO SRL III,A,0000000000,RD.Elico.RMurray,ENSANCHE QUISQUEYA (SANTO DOMINGO),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
176952,D' JOHENNY VARIEDADES,A,0000000000,RD.Elico.SMoreta,"SECTOR SAN MIGUEL #68, SANTO DOMINGO, R.D.",N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
176954,COL AMANDA,A,0000000000,RD.Elico.RMurray,ENSANCHE QUISQUEYA (SANTO DOMINGO),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
176955,BEBA 3 CIUDAD JUAN BOSH,A,0000000000,RD.Elico.RecargaSolutions,ENSANCHE QUISQUEYA (SANTO DOMINGO),N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
176959,BGA ALEJANDRA,A,0000000000,RD.NCepeda,VILLA CONSUELO (DISTRITO NACIONAL),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176960,COLMADO ALTAGRACIA (INVIVIENDA),A,0000000000,RD.FSuazo,SANTO DOMINGO ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176961,FRANCISCO SUAZO 2,A,0000000000,RD.FSuazo,SANTO DOMINGO ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176962,O Y R (INVIVIENDA),A,0000000000,RD.FSuazo,SANTO DOMINGO ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176963,FRANCISCO SUAZO 4,A,0000000000,RD.FSuazo,SANTO DOMINGO ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176964,BODEGA EL GALLO QUE PICA,A,0000000000,RD.FSuazo,SANTO DOMINGO ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176965,YEISON 1 (CALLE 5),A,0000000000,RD.FSuazo,SANTO DOMINGO ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176966,STARLY (S Y A),A,0000000000,RD.FSuazo,SANTO DOMINGO ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176967,BODEGA YEISON 3 (CANCHA),A,0000000000,RD.FSuazo,SANTO DOMINGO ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176968,FANTACIA A Y B (NIÑO),A,0000000000,RD.FSuazo,SANTO DOMINGO ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176969,BANCA JUANA (MOMON),A,0000000000,RD.FSuazo,SANTO DOMINGO ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176970,PROVICIONES KATY,A,0000000000,RD.NCepeda,VILLA JUANA,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176971,D CEKY HAMBURGUESA 1,A,0000000000,RD.SVicioso,VILLA HERMOSA (LA ROMANA),N/A,La Romana,,,N/A,N/A,8.11,5.89,10
176972,BODEGA 01,A,0000000000,RD.SVicioso,VILLA HERMOSA (LA ROMANA),N/A,La Romana,,,N/A,N/A,8.11,5.89,10
176973,FAMILIA BODEGA,A,0000000000,RD.SVicioso,VILLA HERMOSA (LA ROMANA),N/A,La Romana,,,N/A,N/A,8.11,5.89,10
176974,CEKY AMBURGUESA,A,0000000000,RD.SVicioso,VILLA HERMOSA (LA ROMANA),N/A,La Romana,,,N/A,N/A,8.11,5.89,10
176975,HERMANOS 5,A,0000000000,RD.SVicioso,VILLA HERMOSA (LA ROMANA),N/A,La Romana,,,N/A,N/A,8.11,5.89,10
176976,JULIO ALESANDER 3,A,0000000000,RD.SVicioso,VILLA HERMOSA (LA ROMANA),N/A,La Romana,,,N/A,N/A,8.11,5.89,10
176977,JULIO ALESANDER 2,A,0000000000,RD.SVicioso,VILLA HERMOSA (LA ROMANA),N/A,La Romana,,,N/A,N/A,8.11,5.89,10
176978,WILLY COL,A,0000000000,RD.SVicioso,VILLA HERMOSA (LA ROMANA),N/A,La Romana,,,N/A,N/A,8.11,5.89,10
176979,COLMADO CUELLO,A,0000000000,RD.WCastillo,BRISAS DEL ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176980,COL MANO DE DIOS,A,0000000000,RD.WCastillo,BRISAS DEL ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176981,WELLINTONG CASTILLO 2,A,0000000000,RD.WCastillo,BRISAS DEL ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176982,WELLINTONG CASTILLO 1,A,0000000000,RD.WCastillo,BRISAS DEL ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176983,COLMADO EL COMPA #2,A,0000000000,RD.EMachado,REPARTO LOS TRES OJOS,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176984,EDUARDO DE JESUS 3,A,0000000000,RD.EMachado,REPARTO LOS TRES OJOS,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176985,COLMADO BACHE,A,0000000000,RD.EMachado,REPARTO LOS TRES OJOS,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176986,KATHERINE CASTILLO,A,0000000000,RD.EMachado,REPARTO LOS TRES OJOS,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176987,BODEGA PARQUE DEL ESTE,A,0000000000,RD.HQuezada,LOS 3 BRAZOS STO. DGO. ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176988,SUP. COL.REYES 2,A,0000000000,RD.HQuezada,LOS 3 BRAZOS STO. DGO. ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176989,MARIO MARKET,A,0000000000,RD.AMatos,EL BRISAL,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176990,COL JR ENCARNACION,A,0000000000,RD.AMatos,EL BRISAL,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176991,CAFETERIA ASOMIRO,A,0000000000,RD.ALaureano,SAN CARLOS,N/A,La Romana,,,N/A,N/A,8.11,5.89,10
176992,MINI MARKET LA FUNCION,A,0000000000,RD.ALaureano,SAN CARLOS,N/A,La Romana,,,N/A,N/A,8.11,5.89,10
176993,COL YOSELIN,A,0000000000,RD.EJimenez,ENSANCHE ISABELITA,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176994,MINIMARKET RYM,A,0000000000,RD.EJimenez,ENSANCHE ISABELITA,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176995,COL BEILE 01,A,0000000000,RD.EJimenez,ENSANCHE ISABELITA,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176996,ELVIS MANUEL 3,A,0000000000,RD.EJimenez,ENSANCHE ISABELITA,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176997,TOMMY PHONE STORE,A,0000000000,RD.EJimenez,ENSANCHE ISABELITA,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176998,TOMMY HOOKA,A,0000000000,RD.EJimenez,ENSANCHE ISABELITA,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
176999,VILLAR ORIENTAL,A,0000000000,RD.BLedesma,BOCA CHICA,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
177000,COLMADO MELO,A,0000000000,RD.BLedesma,BOCA CHICA,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
177001,COLMADO RADAMES,A,0000000000,RD.BLedesma,BOCA CHICA,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
177002,GREEN DiAMOND,A,0000000000,RD.BLedesma,BOCA CHICA,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
177003,COLMADO ADELAIDA,A,0000000000,RD.BLedesma,BOCA CHICA,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
177048,COLMADO RODRIGUEZ,A,0000000000,RD.SVicioso.SBaez,VILLA HERMOSA (LA ROMANA),N/A,La Romana,,,N/A,N/A,8.11,5.89,10
177049,COLMADO JANSEL 2,A,0000000000,RD.SVicioso.SBaez,VILLA HERMOSA (LA ROMANA),N/A,La Romana,,,N/A,N/A,8.11,5.89,10
177050,COLMADO JANCARLOS 1,A,0000000000,RD.SVicioso.SBaez,VILLA HERMOSA (LA ROMANA),N/A,La Romana,,,N/A,N/A,8.11,5.89,10
177051,COLMADO MODESTA,A,0000000000,RD.SVicioso.SBaez,VILLA HERMOSA (LA ROMANA),N/A,La Romana,,,N/A,N/A,8.11,5.89,10
177052,COLMADO KING,A,0000000000,RD.SVicioso.SBaez,VILLA HERMOSA (LA ROMANA),N/A,La Romana,,,N/A,N/A,8.11,5.89,10
177053,COLMADO LA DUARTE 4,A,0000000000,RD.SVicioso.SBaez,VILLA HERMOSA (LA ROMANA),N/A,La Romana,,,N/A,N/A,8.11,5.89,10
177054,COLMADO PEÑA 2,A,0000000000,RD.SVicioso.SBaez,VILLA HERMOSA (LA ROMANA),N/A,La Romana,,,N/A,N/A,8.11,5.89,10
177055,COLMADO EL CRISTIANO 1,A,0000000000,RD.SVicioso.SBaez,VILLA HERMOSA (LA ROMANA),N/A,La Romana,,,N/A,N/A,8.11,5.89,10
177056,COMERCIAL LA FAMILIA,A,0000000000,RD.SVicioso.SBaez,VILLA HERMOSA (LA ROMANA),N/A,La Romana,,,N/A,N/A,8.11,5.89,10
177059,JYS SM,A,0000000000,RD.Recarplus.MCRecargas,EL ALMIRANTE (SANTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
177060,BANCA CASTILLO,A,0000000000,RD.ASAbreu,BOCA CHICA,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
177064,CELULARE SOLUCIONES,A,0000000000,RD.BRosario,STO DGO ESTE,N/A,Azua,,,N/A,N/A,8.11,5.89,10
177065,DARLING JOSE 1,A,0000000000,RD.DBAzil,ENSANCHE ESPAILLAT (SANTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
177066,COL. MI DESEO II,A,0000000000,RD.DBAzil,ENSANCHE ESPAILLAT (SANTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
177067,DARLING JOSE 3,A,0000000000,RD.DBAzil,ENSANCHE ESPAILLAT (SANTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
177068,COLMADO JUAN,A,0000000000,RD.DBAzil,ENSANCHE ESPAILLAT (SANTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
177069,COL DEISI,A,0000000000,RD.NMedina,EL VALIENTE (SANTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
177070,COL PALMA,A,0000000000,RD.NMedina,EL VALIENTE (SANTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
177071,COL RIVERA,A,0000000000,RD.NMedina,EL VALIENTE (SANTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
177072,COL ORTIZ 5,A,0000000000,RD.NMedina,EL VALIENTE (SANTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
177073,COL KELVIN,A,0000000000,RD.NMedina,EL VALIENTE (SANTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
177074,COL CHICHI,A,0000000000,RD.NMedina,EL VALIENTE (SANTO DOMINGO ESTE),N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
177075,"(COL, M&H)",A,0000000000,RD.SJavier,LA YUCA (COTUI),N/A,Sánchez Ramírez,,,N/A,N/A,8.11,5.89,10
177076,COL. AGRAMONTE,A,0000000000,RD.SJavier,LA YUCA (COTUI),N/A,Sánchez Ramírez,,,N/A,N/A,8.11,5.89,10
177077,(BANCA FELIZ),A,0000000000,RD.SJavier,LA YUCA (COTUI),N/A,Sánchez Ramírez,,,N/A,N/A,8.11,5.89,10
177078,COLMADO NIDIA,A,0000000000,RD.JBoves,OCOA,N/A,San José de Ocoa,,,N/A,N/A,8.11,5.89,10
177079,COL EL PROGRESO,A,0000000000,RD.JBoves,SAN JOSE DE OCOA,N/A,San José de Ocoa,,,N/A,N/A,8.11,5.89,10
177080,LA ESQUINA DE INES,A,0000000000,RD.JBoves,AZUA,N/A,Azua,,,N/A,N/A,8.11,5.89,10
177081,BANCA PEREZ APTOS,A,0000000000,RD.JBoves,AZUA,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
177082,COLMADO MARIÑEZ,A,0000000000,RD.JBoves,AZUA,N/A,Azua,,,N/A,N/A,8.11,5.89,10
177084,COLMADO LOS PINOS 1RO,A,0000000000,RD.LDecenaM,VILLA HERMOSA (LA ROMANA),N/A,La Romana,,,N/A,N/A,8.11,5.89,10
177085,COLMADO SAN RAMON,A,0000000000,RD.LDecenaM,VILLA HERMOSA (LA ROMANA),N/A,La Romana,,,N/A,N/A,8.11,5.89,10
177087,ZONA FAMILY,A,0000000000,RD.JHenriquez,BRISA DEL ESTE,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
177088,COL. MELO (UREÑA),A,0000000000,RD.BLedesma,BOCA CHICA,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
177089,BODEGA TINA (BOCA CHICA),A,0000000000,RD.ECollado.NCarrasco,SANTO DOMINGO,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
177090,COLMADO BIENVENIDO,A,0000000000,RD.Elico.KHolguin,SANTO DOMINGO,N/A,Distrito Nacional,,,N/A,N/A,8.11,5.89,10
177095,RUDDY MARTINEZ,A,0000000000,RD.WPerez,VILLA FARO,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
177098,"COL JOSHUA ",A,0000000000,RD.LColmenarez.BancasHarold,"LUISA BLANCA ",N/A,Monte Plata,,,N/A,N/A,8.11,5.89,10
177099,"JOEL ECONOMÍA ",A,0000000000,RD.LColmenarez.BancasHarold,SANTO DOMINGO,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
177100,CHAMELL,A,0000000000,RD.LColmenarez.BancasHarold,SANTO DOMINGO,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
177101,"CAFETERIA LOS MELLOS ",A,0000000000,RD.LColmenarez.BancasHarold,SANTO DOMINGO,N/A,Santo Domingo,,,N/A,N/A,8.11,5.89,10
